"authors","PY","title","idNacsos","doi","includeStudy","effectSize.type","effectNumber","locationOfInformation","studyDesignType","studyDesignType2","studyDesignType3","dependentVariable.co2GHG","dependentVariable.totalCapita","dependentVariable.levelsGrowthrates","logTransformation","largerRoBDummy","Notes.largerRoB","effectSize.informationComplete","effectSize.statisticalEstimate","effectSize.statisticalEstimate.standardized","effectSize.direction","effectSize.cumulativePeriodic","standardError","standardError.standardized","tStatistic","pvalue","confidenceIntervall","sampleSize.total","sampleSize.treatment","sampleSize.control","NumberOfObservations","significanceLevel","mainSpecification","carbonPriceMean","carbonPriceMean.standardized","carbonPriceMeanCurrencyBaseYear.standardized","timeAggregationLevel","entityAggregation","meanEmissions","emissionSector","fuelType","usedData","notes","idStudy","confidenceIntervall.level","confidenceIntervall.lowerBound","confidenceIntervall.upperBound","intervention","intervention_granular","label","did","panel_with_FE","panel_without_FE","synthetic_control","matching","rdd","study_design","idEffect","introduction_date","start_date","end_date","duration","RoB.treat","RoB.control","Notes.RoB.selection","RoB.confounders","Notes.RoB.confounders","RoB.other","Notes.RoB.other","RoB","carbonPriceMean.USD.2010","energy","industry","transport","buildings","industrial_sectors","consumer_sectors","tax","cap_and_trade","effect_size_transformation","transformation_issues","uncertainty_measure","effect_size_percent","SE_percent"
"Lawley, C; Thivierge, V",2018,"Refining the Evidence: British Columbia's Carbon Tax and Household Gasoline Consumption","812009","10.5547/01956574.39.2.claw","include","price elasticity","1","table2, col1","Panel w/ entity&time FE",NA,NA,"Greenhouse gases  ","Per capita","Levels","log-level","No",NA,"complete",-0.016,-0.00359434666666667,"decrease","periodic",0.007,0.00157252666666667,-2.28571428571429,NA,NA,NA,NA,NA,113177,"0.95","main specification",4.22555555555556,18.8888888888889,"current","Year","census-district of the Canadian SHS",3.0935,"Transport","Gasoline","Statistics Canada's Survey of Household Spending(SHS)","Information on the tax elasticity splitted up by Vancouver, ""smaller cities"" and ""rural areas"" available but not coded. Log-Log specification but evaluated at the mean to reflect a semi-elasticity. Entity aggregation is census districts. Authors succefully contacted for explantoryVariableCurrencyBaseYear.; Mean emissions only reported on the HH level (2459 liters of gasoline per year per HH). Per capita mean emissions taken from Rivers and Schaufele (2015) who analyse the same entity-fuel. ","812009_1",NA,NA,NA,"BC carbon tax","BC carbon tax","Lawley & Thivierge (2018)",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"panel FE",236,2008-07-01,2001-01-01,2012-12-31,4.5041095890411,"Probably No","Probably No","The study object, as well as the control group is a representative sample of Canadian HH's derived from the major Canadian HH survey, aggregated on the census devision level","Probably No","The study includes control variables for household demographics and dwelling characteristics and uses census division and year fixed effects.","Probably No",NA,"low",18.2590937238985,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"log-level, price elasticity",NA,"standard error",-6.53740553056499,2.86011491962218
"Lawley, C; Thivierge, V",2018,"Refining the Evidence: British Columbia's Carbon Tax and Household Gasoline Consumption","812009","10.5547/01956574.39.2.claw","include","price elasticity","3","table3, col1","Panel w/ entity&time FE",NA,NA,"Greenhouse gases  ","Per capita","Levels","log-level","No",NA,"complete",-0.016,-0.00359434666666667,"decrease","periodic",0.007,0.00157252666666667,-2.28571428571429,NA,NA,NA,NA,NA,113177,"0.95",NA,4.22555555555556,18.8888888888889,"current","Year","census-district of the Canadian SHS",3.0935,"Transport","Gasoline","Statistics Canada's Survey of Household Spending(SHS)","Information on the tax elasticity splitted up by Vancouver, ""smaller cities"" and ""rural areas"" available but not coded. Log-Log specification but evaluated at the mean to reflect a semi-elasticity. Entity aggregation is census districts. Authors succefully contacted for explantoryVariableCurrencyBaseYear.; Mean emissions only reported on the HH level (2459 liters of gasoline per year per HH). Per capita mean emissions taken from Rivers and Schaufele (2015) who analyse the same entity-fuel. ","812009_1",NA,NA,NA,"BC carbon tax","BC carbon tax","Lawley & Thivierge (2018)",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"panel FE",238,2008-07-01,2001-01-01,2012-12-31,4.5041095890411,"Probably No","Probably No","The study object, as well as the control group is a representative sample of Canadian HH's derived from the major Canadian HH survey, aggregated on the census devision level","Probably No","The study includes control variables for household demographics and dwelling characteristics and uses census division and year fixed effects.","Probably No",NA,"low",18.2590937238985,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"log-level, price elasticity",NA,"standard error",-6.53740553056499,2.86011491962218
"Lawley, C; Thivierge, V",2018,"Refining the Evidence: British Columbia's Carbon Tax and Household Gasoline Consumption","812009","10.5547/01956574.39.2.claw","include","price elasticity","5","table3, col3","Panel w/ entity&time FE",NA,NA,"Greenhouse gases  ","Per capita","Levels","log-level","No",NA,"complete",-0.016,-0.00359434666666667,"decrease","periodic",0.008,0.00179717333333333,-2,NA,NA,NA,NA,NA,113177,"0.95",NA,4.22555555555556,18.8888888888889,"current","Year","census-district of the Canadian SHS",3.0935,"Transport","Gasoline","Statistics Canada's Survey of Household Spending(SHS)","Information on the tax elasticity splitted up by Vancouver, ""smaller cities"" and ""rural areas"" available but not coded. Log-Log specification but evaluated at the mean to reflect a semi-elasticity. Entity aggregation is census districts. Authors succefully contacted for explantoryVariableCurrencyBaseYear.; Mean emissions only reported on the HH level (2459 liters of gasoline per year per HH). Per capita mean emissions taken from Rivers and Schaufele (2015) who analyse the same entity-fuel. ","812009_1",NA,NA,NA,"BC carbon tax","BC carbon tax","Lawley & Thivierge (2018)",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"panel FE",240,2008-07-01,2001-01-01,2012-12-31,4.5041095890411,"Probably No","Probably No","The study object, as well as the control group is a representative sample of Canadian HH's derived from the major Canadian HH survey, aggregated on the census devision level","Probably No","The study includes control variables for household demographics and dwelling characteristics and uses census division and year fixed effects.","Probably No",NA,"low",18.2590937238985,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"log-level, price elasticity",NA,"standard error",-6.53740553056499,3.26870276528249
"Lawley, C; Thivierge, V",2018,"Refining the Evidence: British Columbia's Carbon Tax and Household Gasoline Consumption","812009","10.5547/01956574.39.2.claw","include","price elasticity","7","table3, col7","Panel w/ entity&time FE",NA,NA,"Greenhouse gases  ","Per capita","Levels","log-level","No",NA,"complete",-0.016,-0.00359434666666667,"decrease","periodic",0.008,0.00179717333333333,-2,NA,NA,NA,NA,NA,113177,"0.95",NA,4.22555555555556,18.8888888888889,"current","Year","census-district of the Canadian SHS",3.0935,"Transport","Gasoline","Statistics Canada's Survey of Household Spending(SHS)","Information on the tax elasticity splitted up by Vancouver, ""smaller cities"" and ""rural areas"" available but not coded. Log-Log specification but evaluated at the mean to reflect a semi-elasticity. Entity aggregation is census districts. Authors succefully contacted for explantoryVariableCurrencyBaseYear.; Mean emissions only reported on the HH level (2459 liters of gasoline per year per HH). Per capita mean emissions taken from Rivers and Schaufele (2015) who analyse the same entity-fuel. ","812009_1",NA,NA,NA,"BC carbon tax","BC carbon tax","Lawley & Thivierge (2018)",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"panel FE",242,2008-07-01,2001-01-01,2012-12-31,4.5041095890411,"Probably No","Probably No","The study object, as well as the control group is a representative sample of Canadian HH's derived from the major Canadian HH survey, aggregated on the census devision level","Probably No","The study includes control variables for household demographics and dwelling characteristics and uses census division and year fixed effects.","Probably No",NA,"low",18.2590937238985,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"log-level, price elasticity",NA,"standard error",-6.53740553056499,3.26870276528249
"Lawley, C; Thivierge, V",2018,"Refining the Evidence: British Columbia's Carbon Tax and Household Gasoline Consumption","812009","10.5547/01956574.39.2.claw","include","price elasticity","9","table6, col1","Panel w/ entity&time FE",NA,NA,"Greenhouse gases  ","Per capita","Levels","log-level","No",NA,"complete",-0.013,-0.00292040666666667,"decrease","periodic",0.007,0.00157252666666667,-1.85714285714286,NA,NA,NA,NA,NA,113177,"0.95",NA,4.22555555555556,18.8888888888889,"current","Year","census-district of the Canadian SHS",3.0935,"Transport","Gasoline","Statistics Canada's Survey of Household Spending(SHS)","Information on the tax elasticity splitted up by Vancouver, ""smaller cities"" and ""rural areas"" available but not coded. Log-Log specification but evaluated at the mean to reflect a semi-elasticity. Entity aggregation is census districts. Authors succefully contacted for explantoryVariableCurrencyBaseYear.; Mean emissions only reported on the HH level (2459 liters of gasoline per year per HH). Per capita mean emissions taken from Rivers and Schaufele (2015) who analyse the same entity-fuel. ","812009_1",NA,NA,NA,"BC carbon tax","BC carbon tax","Lawley & Thivierge (2018)",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"panel FE",244,2008-07-01,2001-01-01,2012-12-31,4.5041095890411,"Probably No","Probably No","The study object, as well as the control group is a representative sample of Canadian HH's derived from the major Canadian HH survey, aggregated on the census devision level","Probably No","The study includes control variables for household demographics and dwelling characteristics and uses census division and year fixed effects.","Probably No",NA,"low",18.2590937238985,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"log-level, price elasticity",NA,"standard error",-5.34506992124445,2.87811457297778
"Lawley, C; Thivierge, V",2018,"Refining the Evidence: British Columbia's Carbon Tax and Household Gasoline Consumption","812009","10.5547/01956574.39.2.claw","include","price elasticity","11","table6, col5","Panel w/ entity&time FE",NA,NA,"Greenhouse gases  ","Per capita","Levels","log-level","No",NA,"complete",-0.011,-0.00247111333333333,"decrease","periodic",0.006,0.00134788,-1.83333333333333,NA,NA,NA,NA,NA,113177,"0.9",NA,4.22555555555556,18.8888888888889,"current","Year","census-district of the Canadian SHS",3.0935,"Transport","Gasoline","Statistics Canada's Survey of Household Spending(SHS)","Information on the tax elasticity splitted up by Vancouver, ""smaller cities"" and ""rural areas"" available but not coded. Log-Log specification but evaluated at the mean to reflect a semi-elasticity. Entity aggregation is census districts. Authors succefully contacted for explantoryVariableCurrencyBaseYear.; Mean emissions only reported on the HH level (2459 liters of gasoline per year per HH). Per capita mean emissions taken from Rivers and Schaufele (2015) who analyse the same entity-fuel. ","812009_1",NA,NA,NA,"BC carbon tax","BC carbon tax","Lawley & Thivierge (2018)",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"panel FE",246,2008-07-01,2001-01-01,2012-12-31,4.5041095890411,"Probably No","Probably No","The study object, as well as the control group is a representative sample of Canadian HH's derived from the major Canadian HH survey, aggregated on the census devision level","Probably No","The study includes control variables for household demographics and dwelling characteristics and uses census division and year fixed effects.","Probably No",NA,"low",18.2590937238985,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"log-level, price elasticity",NA,"standard error",-4.54174085958171,2.47731319613548
"Lawley, C; Thivierge, V",2018,"Refining the Evidence: British Columbia's Carbon Tax and Household Gasoline Consumption","812009","10.5547/01956574.39.2.claw","include","price elasticity","13","table A1, col1","other","Full information maximum likelihood sample selection model",NA,"Greenhouse gases  ","Per capita","Levels","log-level","No",NA,"complete",-0.017,-0.00381899333333333,"decrease","periodic",0.006,0.00134788,-2.83333333333333,NA,NA,NA,NA,NA,134731,"0.99",NA,4.22555555555556,18.8888888888889,"current","Year","census-district of the Canadian SHS",3.0935,"Transport","Gasoline","Statistics Canada's Survey of Household Spending(SHS)","Information on the tax elasticity splitted up by Vancouver, ""smaller cities"" and ""rural areas"" available but not coded. Log-Log specification but evaluated at the mean to reflect a semi-elasticity. Entity aggregation is census districts. Authors succefully contacted for explantoryVariableCurrencyBaseYear.; Mean emissions only reported on the HH level (2459 liters of gasoline per year per HH). Per capita mean emissions taken from Rivers and Schaufele (2015) who analyse the same entity-fuel. ","812009_1",NA,NA,NA,"BC carbon tax","BC carbon tax","Lawley & Thivierge (2018)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other",248,2008-07-01,2001-01-01,2012-12-31,4.5041095890411,"Probably No","Probably No","The study object, as well as the control group is a representative sample of Canadian HH's derived from the major Canadian HH survey, aggregated on the census devision level","Probably No","The study includes control variables for household demographics and dwelling characteristics and uses census division and year fixed effects.","Probably No",NA,"low",18.2590937238985,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"log-level, price elasticity",NA,"standard error",-6.93150368763787,2.44641306622513
"Murray, BC; Maniloff, PT",2015,"Why have greenhouse emissions in RGGI states declined? An econometric attribution to economic, energy market, and policy factors","519527","10.1016/j.eneco.2015.07.013","include","introduction effect","1","p. 587, table 2, column 1","DiD","Panel with fixed effects",NA,"Greenhouse gases  ","Per capita","Levels","level-level","No",NA,"complete",-638,NA,"decrease","periodic",200.4,NA,-3.18363273453094,NA,NA,48,10,38,1104," 0.99",NA,NA,2.072,NA,"Year","country-sector",2496.442366,"Energy","all fuels","US Energy Information Administration;US Electric Power Industry Estimated Emissions by State (back to 1990);2013","The working paper to this paper does not provide any additional estimates of the relevant effect size.","519527_1",NA,NA,NA,"RGGI","RGGI","Murray & Maniloff (2015)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",306,2009-01-01,1990-01-01,2012-12-31,4,"Probably No","Probably No","The study analyses the effect of the policy in all 10 participating states, using the remaining 38 continental states of the US as control group.","Probably No","The study includes state fixed effects and controls for one other policy (renewable portfolio standards) and employment as a proxy for the macroeconomic conditions. Robustness checks for other policies are mentioned but no results presented.","Probably No",NA,"low",2.11760416246515,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"level-level, introduction effect",NA,"standard error",-25.5563680816014,8.02742345384472
"Murray, BC; Maniloff, PT",2015,"Why have greenhouse emissions in RGGI states declined? An econometric attribution to economic, energy market, and policy factors","519527","10.1016/j.eneco.2015.07.013","include","introduction effect","2","p. 587, table 2, column 2","DiD","Panel with fixed effects",NA,"Greenhouse gases  ","Per capita","Levels","level-level","No",NA,"complete",-594.4,NA,"decrease","periodic",185.3,NA,-3.20777118186724,NA,NA,48,10,38,1104," 0.99",NA,NA,2.072,NA,"Year","country-sector",2496.442366,"Energy","all fuels","US Energy Information Administration;US Electric Power Industry Estimated Emissions by State (back to 1990);2013","The working paper to this paper does not provide any additional estimates of the relevant effect size.","519527_1",NA,NA,NA,"RGGI","RGGI","Murray & Maniloff (2015)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",307,2009-01-01,1990-01-01,2012-12-31,4,"Probably No","Probably No","The study analyses the effect of the policy in all 10 participating states, using the remaining 38 continental states of the US as control group.","Probably No","The study includes state fixed effects and controls for one other policy (renewable portfolio standards) and employment as a proxy for the macroeconomic conditions. Robustness checks for other policies are mentioned but no results presented.","Probably No",NA,"low",2.11760416246515,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"level-level, introduction effect",NA,"standard error",-23.8098827393478,7.42256270457797
"Murray, BC; Maniloff, PT",2015,"Why have greenhouse emissions in RGGI states declined? An econometric attribution to economic, energy market, and policy factors","519527","10.1016/j.eneco.2015.07.013","include","introduction effect","3","p. 587, table 2, column 3","DiD","Panel with fixed effects",NA,"Greenhouse gases  ","Per capita","Levels","level-level","No",NA,"complete",-696.4,NA,"decrease","periodic",141.1,NA,-4.93550673281361,NA,NA,48,10,38,1104," 0.99",NA,NA,2.072,NA,"Year","country-sector",2496.442366,"Energy","all fuels","US Energy Information Administration;US Electric Power Industry Estimated Emissions by State (back to 1990);2013","The working paper to this paper does not provide any additional estimates of the relevant effect size. This specification of the regression studies an announcement effect of the policy, so including the introduction dummy as of the year following the introduction of the policy. Seven states announced teir participation in 2005, three in 2007. Here we coded 2006 as common introduction (announcement) date, as this was applied to seven of the states.","519527_1",NA,NA,NA,"RGGI","RGGI","Murray & Maniloff (2015)",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"DiD panel FE",308,2006-01-01,1990-01-01,2012-12-31,7.0027397260274,"Probably No","Probably No","The study analyses the effect of the policy in all 10 participating states, using the remaining 38 continental states of the US as control group.","Probably No","The study includes state fixed effects and controls for one other policy (renewable portfolio standards) and employment as a proxy for the macroeconomic conditions. Robustness checks for other policies are mentioned but no results presented.","Probably No",NA,"low",2.04175514788914,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"level-level, introduction effect",NA,"standard error",-27.895697072143,5.65204316036672
"Rivers, N; Schaufele, B",2015,"Salience of carbon taxes in the gasoline market","569020","10.1016/j.jeem.2015.07.002","include","price elasticity","2","p. 28","Panel w/ entity&time FE",NA,NA,"CO2","Per capita","Levels","log-level",NA,NA,"complete",-0.0167,-0.00375159933333333,"decrease","periodic",0.0073,0.00163992066666667,-2.28767123287671,NA,NA,10,1,9,2484,"0.95","main specification",3.68571428571429,17.5,"current","Month","state/region",3.0935,"Transport","Gasoline","meanEmissions: from figure 2 on page 34,assuming linear trend between 2007 and 2011 for scenario 1 multiplied with the 2010 BC population in millions multiplied with an emission factor of 0.0023 ton CO2/liter","44536","569020_1",NA,NA,NA,"BC carbon tax","BC carbon tax","Rivers & Schaufele (2015)",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"panel FE",372,2008-07-01,1990-01-01,2011-12-31,3.5013698630137,"Probably No","Probably No","Analysis on a single province in Canada (British Columbia) where the carbon prices was introduced. All other provinces serve as control group. A comparision for the fuel consumption prior to the analysis is only being performed between British Columbia and one other province (Ontario) which is not being justified.","Probably No","The authors include time and province fixed effects; Business cycle controls are included to control for variation in time-province differences; convincing sensitivity checks with more controls","Probably No",NA,"low",16.5569464269005,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"log-level, price elasticity",NA,"t statistic",-5.96954140256619,2.60944025381636
"Rivers, N; Schaufele, B",2015,"Salience of carbon taxes in the gasoline market","569020","10.1016/j.jeem.2015.07.002","include","price elasticity","3","p.30","Panel w/ entity&time FE",NA,NA,"CO2","Per capita","Levels","log-level",NA,NA,"complete",-0.0121,-0.00271822466666667,"decrease","periodic",0.0061,0.00137034466666667,-1.98360655737705,NA,NA,10,1,9,2364,"0.95",NA,3.68571428571429,17.5,"current","Month","state/region",3.0935,"Transport","Gasoline","meanEmissions: from figure 2 on page 34,assuming linear trend between 2007 and 2011 for scenario 1 multiplied with the 2010 BC population in millions multiplied with an emission factor of 0.0023 ton CO2/liter","44536","569020_1",NA,NA,NA,"BC carbon tax","BC carbon tax","Rivers & Schaufele (2015)",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"panel FE",373,2008-07-01,1990-01-01,2011-12-31,3.5013698630137,"Probably No","Probably No","Analysis on a single province in Canada (British Columbia) where the carbon prices was introduced. All other provinces serve as control group. A comparision for the fuel consumption prior to the analysis is only being performed between British Columbia and one other province (Ontario) which is not being justified.","Probably No","The authors include time and province fixed effects; Business cycle controls are included to control for variation in time-province differences; convincing sensitivity checks with more controls","Probably No",NA,"low",16.5569464269005,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"log-level, price elasticity",NA,"t statistic",-4.36173101661026,2.19888919019195
"Rivers, N; Schaufele, B",2015,"Salience of carbon taxes in the gasoline market","569020","10.1016/j.jeem.2015.07.002","include","price elasticity","5","p.30","Panel w/ entity&time FE",NA,NA,"CO2","Per capita","Levels","log-level",NA,NA,"complete",-0.0204,-0.004582792,"decrease","periodic",0.0038,0.000853657333333333,-5.36842105263158,NA,NA,10,1,9,2580,"0.99",NA,3.68571428571429,17.5,"current","Month","state/region",3.0935,"Transport","Gasoline","meanEmissions: from figure 2 on page 34,assuming linear trend between 2007 and 2011 for scenario 1 multiplied with the 2010 BC population in millions multiplied with an emission factor of 0.0023 ton CO2/liter","44536","569020_1",NA,NA,NA,"BC carbon tax","BC carbon tax","Rivers & Schaufele (2015)",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"panel FE",375,2008-07-01,1990-01-01,2011-12-31,3.5013698630137,"Probably No","Probably No","Analysis on a single province in Canada (British Columbia) where the carbon prices was introduced. All other provinces serve as control group. A comparision for the fuel consumption prior to the analysis is only being performed between British Columbia and one other province (Ontario) which is not being justified.","Probably No","The authors include time and province fixed effects; Business cycle controls are included to control for variation in time-province differences; convincing sensitivity checks with more controls","Probably No",NA,"low",16.5569464269005,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"log-level, price elasticity",NA,"t statistic",-7.24314430921482,1.34921315563805
"Rivers, N; Schaufele, B",2015,"Salience of carbon taxes in the gasoline market","569020","10.1016/j.jeem.2015.07.002","include","price elasticity","6","p.30","Panel w/ entity&time FE",NA,NA,"CO2","Per capita","Levels","log-level",NA,NA,"complete",-0.0164,-0.00368420533333333,"decrease","periodic",0.0076,0.00170731466666667,-2.15789473684211,NA,NA,10,1,9,2150,"0.95",NA,3.68571428571429,17.5,"current","Month","state/region",3.0935,"Transport","Gasoline","meanEmissions: from figure 2 on page 34,assuming linear trend between 2007 and 2011 for scenario 1 multiplied with the 2010 BC population in millions multiplied with an emission factor of 0.0023 ton CO2/liter","44536","569020_1",NA,NA,NA,"BC carbon tax","BC carbon tax","Rivers & Schaufele (2015)",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"panel FE",376,2008-07-01,1990-01-01,2011-12-31,3.5013698630137,"Probably No","Probably No","Analysis on a single province in Canada (British Columbia) where the carbon prices was introduced. All other provinces serve as control group. A comparision for the fuel consumption prior to the analysis is only being performed between British Columbia and one other province (Ontario) which is not being justified.","Probably No","The authors include time and province fixed effects; Business cycle controls are included to control for variation in time-province differences; convincing sensitivity checks with more controls","Probably No",NA,"low",16.5569464269005,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"log-level, price elasticity",NA,"t statistic",-5.86551307899978,2.71816459758527
"Rivers, N; Schaufele, B",2015,"Salience of carbon taxes in the gasoline market","569020","10.1016/j.jeem.2015.07.002","include","price elasticity","7","p.30","Panel w/ entity&time FE",NA,NA,"CO2","Per capita","Levels","log-level",NA,NA,"complete",-0.019,-0.00426828666666667,"decrease","periodic",0.0084,0.001887032,-2.26190476190476,NA,NA,10,1,9,1730,"0.95",NA,3.68571428571429,17.5,"current","Month","state/region",3.0935,"Transport","Gasoline","meanEmissions: from figure 2 on page 34,assuming linear trend between 2007 and 2011 for scenario 1 multiplied with the 2010 BC population in millions multiplied with an emission factor of 0.0023 ton CO2/liter","44536","569020_1",NA,NA,NA,"BC carbon tax","BC carbon tax","Rivers & Schaufele (2015)",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"panel FE",377,2008-07-01,1990-01-01,2011-12-31,3.5013698630137,"Probably No","Probably No","Analysis on a single province in Canada (British Columbia) where the carbon prices was introduced. All other provinces serve as control group. A comparision for the fuel consumption prior to the analysis is only being performed between British Columbia and one other province (Ontario) which is not being justified.","Probably No","The authors include time and province fixed effects; Business cycle controls are included to control for variation in time-province differences; convincing sensitivity checks with more controls","Probably No",NA,"low",16.5569464269005,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"log-level, price elasticity",NA,"t statistic",-6.76328195369124,2.9900825479477
"Rivers, N; Schaufele, B",2015,"Salience of carbon taxes in the gasoline market","569020","10.1016/j.jeem.2015.07.002","include","price elasticity","8","p.30","Panel w/ entity&time FE",NA,NA,"CO2","Per capita","Levels","log-level",NA,NA,"complete",-0.0146,-0.00327984133333333,"decrease","periodic",0.0065,0.00146020333333333,-2.24615384615385,NA,NA,10,1,9,600,"0.95",NA,3.68571428571429,17.5,"current","Month","state/region",3.0935,"Transport","Gasoline","meanEmissions: from figure 2 on page 34,assuming linear trend between 2007 and 2011 for scenario 1 multiplied with the 2010 BC population in millions multiplied with an emission factor of 0.0023 ton CO2/liter","44536","569020_1",NA,NA,NA,"BC carbon tax","BC carbon tax","Rivers & Schaufele (2015)",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"panel FE",378,2008-07-01,1990-01-01,2011-12-31,3.5013698630137,"Probably No","Probably No","Analysis on a single province in Canada (British Columbia) where the carbon prices was introduced. All other provinces serve as control group. A comparision for the fuel consumption prior to the analysis is only being performed between British Columbia and one other province (Ontario) which is not being justified.","Probably No","The authors include time and province fixed effects; Business cycle controls are included to control for variation in time-province differences; convincing sensitivity checks with more controls","Probably No",NA,"low",16.5569464269005,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"log-level, price elasticity",NA,"t statistic",-5.23892180263892,2.33239669295568
